,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
2700,Vistara,18:25,08:05,14386,Bengaluru,Pune,13h 40m,2,2021-12-21
2701,Vistara,18:25,08:05,14386,Bengaluru,Pune,13h 40m,2,2021-12-21
2702,Vistara,08:30,08:05,14646,Bengaluru,Pune,23h 35m,2,2021-12-21
2703,Vistara,08:30,08:05,14646,Bengaluru,Pune,23h 35m,2,2021-12-21
2704,Air India,06:40,07:00,14979,Bengaluru,Pune,24h 20m,3,2021-12-21
2705,Air India,06:40,07:00,14979,Bengaluru,Pune,24h 20m,3,2021-12-21
2706,Air India,06:45,18:10,15261,Bengaluru,Pune,11h 25m,2,2021-12-21
2707,Air India,06:40,18:10,15903,Bengaluru,Pune,35h 30m,3,2021-12-21
2708,Air India,06:40,18:10,15903,Bengaluru,Pune,35h 30m,3,2021-12-21
2709,Air India,05:45,18:10,17240,Bengaluru,Pune,12h 25m,2,2021-12-21
2710,Air India,07:25,07:00,18097,Bengaluru,Pune,23h 35m,2,2021-12-21
2711,Air India,07:25,18:10,19021,Bengaluru,Pune,34h 45m,2,2021-12-21
2712,Air India,19:00,07:00,19092,Bengaluru,Pune,12h,2,2021-12-21
2713,Go First,05:40,06:50,5177,Bengaluru,Pune,1h 10m,Non,2021-12-15
2714,Go First,22:00,23:25,5177,Bengaluru,Pune,1h 25m,Non,2021-12-15
2715,Go First,11:50,13:20,5177,Bengaluru,Pune,1h 30m,Non,2021-12-15
2716,Go First,18:45,20:15,5177,Bengaluru,Pune,1h 30m,Non,2021-12-15
2717,SpiceJet,10:20,11:55,5177,Bengaluru,Pune,1h 35m,Non,2021-12-15
2718,Go First,14:00,00:45,5177,Bengaluru,Pune,10h 45m,1,2021-12-15
2719,Go First,07:40,18:40,5177,Bengaluru,Pune,11h,1,2021-12-15
2720,Go First,21:30,11:45,5177,Bengaluru,Pune,14h 15m,1,2021-12-15
2721,Go First,07:40,22:00,5177,Bengaluru,Pune,14h 20m,1,2021-12-15
2722,IndiGo,17:25,18:45,5178,Bengaluru,Pune,1h 20m,Non,2021-12-15
2723,IndiGo,02:40,04:15,5178,Bengaluru,Pune,1h 35m,Non,2021-12-15
2724,IndiGo,07:05,11:40,5178,Bengaluru,Pune,4h 35m,1,2021-12-15
2725,IndiGo,22:55,04:55,5178,Bengaluru,Pune,6h,1,2021-12-15
2726,IndiGo,14:25,23:00,5178,Bengaluru,Pune,8h 35m,1,2021-12-15
2727,Air Asia,22:00,23:20,5179,Bengaluru,Pune,1h 20m,Non,2021-12-15
2728,Air Asia,12:50,14:25,5179,Bengaluru,Pune,1h 35m,Non,2021-12-15
2729,IndiGo,05:15,06:45,5336,Bengaluru,Pune,1h 30m,Non,2021-12-15
2730,IndiGo,23:00,00:30,5336,Bengaluru,Pune,1h 30m,Non,2021-12-15
2731,IndiGo,18:15,00:05,5635,Bengaluru,Pune,5h 50m,1,2021-12-15
2732,IndiGo,15:45,00:05,5635,Bengaluru,Pune,8h 20m,1,2021-12-15
2733,IndiGo,14:50,00:05,5635,Bengaluru,Pune,9h 15m,1,2021-12-15
2734,IndiGo,11:20,13:00,5861,Bengaluru,Pune,1h 40m,Non,2021-12-15
2735,IndiGo,10:55,17:15,6588,Bengaluru,Pune,6h 20m,1,2021-12-15
2736,IndiGo,09:10,17:15,6588,Bengaluru,Pune,8h 5m,1,2021-12-15
2737,IndiGo,07:05,17:15,6588,Bengaluru,Pune,10h 10m,1,2021-12-15
2738,IndiGo,20:20,21:50,6806,Bengaluru,Pune,1h 30m,Non,2021-12-15
2739,IndiGo,19:20,23:05,6807,Bengaluru,Pune,3h 45m,1,2021-12-15
2740,IndiGo,23:45,05:50,6807,Bengaluru,Pune,6h 5m,1,2021-12-15
2741,IndiGo,07:10,14:55,6807,Bengaluru,Pune,7h 45m,1,2021-12-15
2742,IndiGo,21:55,05:50,6807,Bengaluru,Pune,7h 55m,1,2021-12-15
2743,IndiGo,06:10,14:55,6807,Bengaluru,Pune,8h 45m,1,2021-12-15
2744,IndiGo,20:15,05:50,6807,Bengaluru,Pune,9h 35m,1,2021-12-15
2745,IndiGo,09:20,14:55,7170,Bengaluru,Pune,5h 35m,1,2021-12-15
2746,IndiGo,10:15,14:55,7820,Bengaluru,Pune,4h 40m,1,2021-12-15
2747,IndiGo,13:05,23:05,7820,Bengaluru,Pune,10h,1,2021-12-15
2748,IndiGo,21:25,02:10,8958,Bengaluru,Pune,4h 45m,1,2021-12-15
2749,IndiGo,17:10,02:55,9851,Bengaluru,Pune,9h 45m,1,2021-12-15
2750,Air India,18:50,18:10,9855,Bengaluru,Pune,23h 20m,2,2021-12-15
2751,Air India,18:50,18:10,9855,Bengaluru,Pune,23h 20m,2,2021-12-15
2752,IndiGo,19:50,02:55,10166,Bengaluru,Pune,7h 5m,1,2021-12-15
2753,IndiGo,19:40,02:10,10192,Bengaluru,Pune,6h 30m,1,2021-12-15
2754,SpiceJet,05:55,14:55,10218,Bengaluru,Pune,9h,1,2021-12-15
2755,Vistara,21:10,08:05,10426,Bengaluru,Pune,10h 55m,1,2021-12-15
2756,Vistara,19:40,08:05,10556,Bengaluru,Pune,12h 25m,1,2021-12-15
2757,Vistara,18:50,08:05,10556,Bengaluru,Pune,13h 15m,1,2021-12-15
2758,Vistara,17:50,08:05,10677,Bengaluru,Pune,14h 15m,1,2021-12-15
2759,Vistara,11:30,08:05,10677,Bengaluru,Pune,20h 35m,1,2021-12-15
2760,IndiGo,16:20,23:05,10743,Bengaluru,Pune,6h 45m,1,2021-12-15
2761,Vistara,09:45,16:20,11205,Bengaluru,Pune,6h 35m,1,2021-12-15
2762,Vistara,11:30,19:35,11205,Bengaluru,Pune,8h 5m,1,2021-12-15
2763,Vistara,08:00,16:20,11205,Bengaluru,Pune,8h 20m,1,2021-12-15
2764,Vistara,07:00,16:20,11205,Bengaluru,Pune,9h 20m,1,2021-12-15
2765,Vistara,09:45,19:35,11205,Bengaluru,Pune,9h 50m,1,2021-12-15
2766,Vistara,08:00,19:35,11205,Bengaluru,Pune,11h 35m,1,2021-12-15
2767,Vistara,07:00,19:35,11205,Bengaluru,Pune,12h 35m,1,2021-12-15
2768,Vistara,21:10,16:20,11205,Bengaluru,Pune,19h 10m,1,2021-12-15
2769,Vistara,19:40,16:20,11205,Bengaluru,Pune,20h 40m,1,2021-12-15
2770,Vistara,18:50,16:20,11205,Bengaluru,Pune,21h 30m,1,2021-12-15
2771,Air India,15:15,07:00,11545,Bengaluru,Pune,15h 45m,3,2021-12-15
2772,Air India,07:55,18:10,11578,Bengaluru,Pune,34h 15m,2,2021-12-15
2773,Air India,17:50,07:00,11751,Bengaluru,Pune,13h 10m,1,2021-12-15
2774,Air India,10:25,07:00,11751,Bengaluru,Pune,20h 35m,1,2021-12-15
2775,Air India,06:10,07:00,11751,Bengaluru,Pune,24h 50m,1,2021-12-15
2776,Air India,07:55,07:00,12040,Bengaluru,Pune,23h 5m,2,2021-12-15
2777,Air India,07:55,12:05,12040,Bengaluru,Pune,28h 10m,3,2021-12-15
2778,Air India,07:55,18:10,12040,Bengaluru,Pune,34h 15m,2,2021-12-15
2779,Vistara,07:00,22:55,12128,Bengaluru,Pune,15h 55m,1,2021-12-15
2780,Air India,17:50,12:05,12171,Bengaluru,Pune,18h 15m,2,2021-12-15
2781,Air India,17:50,18:10,12171,Bengaluru,Pune,24h 20m,1,2021-12-15
2782,Air India,10:25,12:05,12171,Bengaluru,Pune,25h 40m,2,2021-12-15
2783,Air India,06:10,12:05,12171,Bengaluru,Pune,29h 55m,2,2021-12-15
2784,Vistara,09:45,22:55,12208,Bengaluru,Pune,13h 10m,1,2021-12-15
2785,Vistara,08:00,22:55,12208,Bengaluru,Pune,14h 55m,1,2021-12-15
2786,Vistara,11:30,22:55,12329,Bengaluru,Pune,11h 25m,1,2021-12-15
2787,Air India,13:20,07:00,12368,Bengaluru,Pune,17h 40m,1,2021-12-15
2788,Air India,06:45,12:05,12683,Bengaluru,Pune,29h 20m,2,2021-12-15
2789,Air India,13:20,12:05,12788,Bengaluru,Pune,22h 45m,2,2021-12-15
2790,Air India,10:25,18:10,13011,Bengaluru,Pune,7h 45m,1,2021-12-15
2791,Air India,06:10,18:10,13011,Bengaluru,Pune,12h,1,2021-12-15
2792,Vistara,19:00,08:05,13044,Bengaluru,Pune,13h 5m,2,2021-12-15
2793,Vistara,19:00,08:05,13044,Bengaluru,Pune,13h 5m,2,2021-12-15
2794,Vistara,06:40,08:05,13044,Bengaluru,Pune,25h 25m,2,2021-12-15
2795,Vistara,06:40,08:05,13044,Bengaluru,Pune,25h 25m,2,2021-12-15
2796,Vistara,19:55,08:05,13207,Bengaluru,Pune,12h 10m,2,2021-12-15
2797,Vistara,18:25,08:05,13207,Bengaluru,Pune,13h 40m,2,2021-12-15
2798,Vistara,18:25,08:05,13207,Bengaluru,Pune,13h 40m,2,2021-12-15
2799,Vistara,08:30,08:05,13207,Bengaluru,Pune,23h 35m,2,2021-12-15
2800,Vistara,08:30,08:05,13207,Bengaluru,Pune,23h 35m,2,2021-12-15
2801,Air India,21:00,07:00,13474,Bengaluru,Pune,10h,1,2021-12-15
2802,Air India,13:20,11:30,13740,Bengaluru,Pune,22h 10m,3,2021-12-15
2803,Air India,10:25,11:30,13740,Bengaluru,Pune,25h 5m,3,2021-12-15
2804,Air India,06:10,11:30,13740,Bengaluru,Pune,29h 20m,3,2021-12-15
2805,Air India,21:00,12:05,13894,Bengaluru,Pune,15h 5m,2,2021-12-15
2806,Air India,21:00,18:10,13894,Bengaluru,Pune,21h 10m,1,2021-12-15
2807,Air India,09:00,07:00,14401,Bengaluru,Pune,22h,3,2021-12-15
2808,Air India,09:00,07:00,14401,Bengaluru,Pune,22h,3,2021-12-15
2809,Air India,13:20,12:05,14465,Bengaluru,Pune,22h 45m,2,2021-12-15
2810,Air India,10:25,12:05,14465,Bengaluru,Pune,25h 40m,2,2021-12-15
2811,Air India,06:10,12:05,14465,Bengaluru,Pune,29h 55m,2,2021-12-15
2812,Air India,06:45,18:10,15681,Bengaluru,Pune,11h 25m,2,2021-12-15
2813,Air India,17:50,12:05,15889,Bengaluru,Pune,18h 15m,2,2021-12-15
2814,Air India,10:25,12:05,15889,Bengaluru,Pune,25h 40m,2,2021-12-15
2815,Air India,06:10,12:05,15889,Bengaluru,Pune,29h 55m,2,2021-12-15
2816,Air India,21:00,12:05,15967,Bengaluru,Pune,15h 5m,2,2021-12-15
2817,Air India,13:20,12:05,15967,Bengaluru,Pune,22h 45m,2,2021-12-15
2818,Air India,19:00,07:00,21822,Bengaluru,Pune,12h,2,2021-12-15
2819,Go First,18:45,20:15,1715,Bengaluru,Pune,1h 30m,Non,2022-01-09
2820,SpiceJet,10:20,11:55,1715,Bengaluru,Pune,1h 35m,Non,2022-01-09
2821,Go First,05:40,06:50,1820,Bengaluru,Pune,1h 10m,Non,2022-01-09
2822,Air Asia,22:00,23:20,1820,Bengaluru,Pune,1h 20m,Non,2022-01-09
2823,Go First,23:20,00:45,1820,Bengaluru,Pune,1h 25m,Non,2022-01-09
2824,IndiGo,05:15,06:45,1882,Bengaluru,Pune,1h 30m,Non,2022-01-09
2825,IndiGo,23:00,00:30,2030,Bengaluru,Pune,1h 30m,Non,2022-01-09
2826,IndiGo,02:40,04:15,2030,Bengaluru,Pune,1h 35m,Non,2022-01-09
2827,IndiGo,20:15,21:50,2245,Bengaluru,Pune,1h 35m,Non,2022-01-09
2828,Air Asia,12:50,14:25,2488,Bengaluru,Pune,1h 35m,Non,2022-01-09
2829,IndiGo,17:15,18:45,2550,Bengaluru,Pune,1h 30m,Non,2022-01-09
2830,Go First,16:45,18:15,2963,Bengaluru,Pune,1h 30m,Non,2022-01-09
2831,IndiGo,11:20,13:00,3708,Bengaluru,Pune,1h 40m,Non,2022-01-09
2832,IndiGo,15:45,00:05,4691,Bengaluru,Pune,8h 20m,1,2022-01-09
2833,IndiGo,07:05,11:40,4913,Bengaluru,Pune,4h 35m,1,2022-01-09
2834,IndiGo,09:10,17:15,4913,Bengaluru,Pune,8h 5m,1,2022-01-09
2835,IndiGo,07:05,17:15,4913,Bengaluru,Pune,10h 10m,1,2022-01-09
2836,IndiGo,22:55,04:55,5058,Bengaluru,Pune,6h,1,2022-01-09
2837,IndiGo,14:50,00:05,5058,Bengaluru,Pune,9h 15m,1,2022-01-09
2838,IndiGo,19:20,23:05,5210,Bengaluru,Pune,3h 45m,1,2022-01-09
2839,IndiGo,23:45,05:50,5210,Bengaluru,Pune,6h 5m,1,2022-01-09
2840,IndiGo,07:10,14:55,5210,Bengaluru,Pune,7h 45m,1,2022-01-09
2841,IndiGo,21:55,05:50,5210,Bengaluru,Pune,7h 55m,1,2022-01-09
2842,IndiGo,06:10,14:55,5210,Bengaluru,Pune,8h 45m,1,2022-01-09
2843,IndiGo,20:15,05:50,5210,Bengaluru,Pune,9h 35m,1,2022-01-09
2844,IndiGo,18:15,00:05,5216,Bengaluru,Pune,5h 50m,1,2022-01-09
2845,IndiGo,10:15,14:55,5471,Bengaluru,Pune,4h 40m,1,2022-01-09
2846,IndiGo,09:20,14:55,5471,Bengaluru,Pune,5h 35m,1,2022-01-09
2847,IndiGo,13:05,23:05,5471,Bengaluru,Pune,10h,1,2022-01-09
2848,IndiGo,10:55,17:15,5653,Bengaluru,Pune,6h 20m,1,2022-01-09
2849,IndiGo,16:20,23:05,5724,Bengaluru,Pune,6h 45m,1,2022-01-09
2850,IndiGo,19:50,02:55,5918,Bengaluru,Pune,7h 5m,1,2022-01-09
2851,IndiGo,17:10,02:55,5918,Bengaluru,Pune,9h 45m,1,2022-01-09
2852,IndiGo,21:25,02:10,6071,Bengaluru,Pune,4h 45m,1,2022-01-09
2853,Air India,05:45,07:00,6184,Bengaluru,Pune,25h 15m,5,2022-01-09
2854,IndiGo,14:25,23:00,6559,Bengaluru,Pune,8h 35m,1,2022-01-09
2855,Air India,21:00,07:00,6581,Bengaluru,Pune,10h,1,2022-01-09
2856,Air India,17:50,07:00,6581,Bengaluru,Pune,13h 10m,1,2022-01-09
2857,Air India,10:25,07:00,6581,Bengaluru,Pune,20h 35m,1,2022-01-09
2858,Air India,06:10,07:00,6581,Bengaluru,Pune,24h 50m,1,2022-01-09
2859,Air India,05:45,18:10,6604,Bengaluru,Pune,36h 25m,5,2022-01-09
2860,Vistara,19:55,08:05,6734,Bengaluru,Pune,12h 10m,2,2022-01-09
2861,Vistara,19:00,08:05,6734,Bengaluru,Pune,13h 5m,2,2022-01-09
2862,Vistara,19:00,08:05,6734,Bengaluru,Pune,13h 5m,2,2022-01-09
2863,Vistara,18:25,08:05,6734,Bengaluru,Pune,13h 40m,2,2022-01-09
2864,Vistara,18:25,08:05,6734,Bengaluru,Pune,13h 40m,2,2022-01-09
2865,Vistara,18:25,08:05,6734,Bengaluru,Pune,13h 40m,2,2022-01-09
2866,Vistara,21:40,16:20,6734,Bengaluru,Pune,18h 40m,2,2022-01-09
2867,Vistara,21:40,16:20,6734,Bengaluru,Pune,18h 40m,2,2022-01-09
2868,Vistara,19:55,16:20,6734,Bengaluru,Pune,20h 25m,2,2022-01-09
2869,Vistara,19:00,16:20,6734,Bengaluru,Pune,21h 20m,2,2022-01-09
2870,Vistara,19:00,16:20,6734,Bengaluru,Pune,21h 20m,2,2022-01-09
2871,Vistara,18:25,16:20,6734,Bengaluru,Pune,21h 55m,2,2022-01-09
2872,Vistara,18:25,16:20,6734,Bengaluru,Pune,21h 55m,2,2022-01-09
2873,Vistara,09:30,08:05,6734,Bengaluru,Pune,22h 35m,2,2022-01-09
2874,Vistara,09:30,08:05,6734,Bengaluru,Pune,22h 35m,2,2022-01-09
2875,Vistara,06:40,08:05,6734,Bengaluru,Pune,25h 25m,2,2022-01-09
2876,Vistara,06:40,08:05,6734,Bengaluru,Pune,25h 25m,2,2022-01-09
2877,Vistara,19:55,22:55,6734,Bengaluru,Pune,27h,2,2022-01-09
2878,Vistara,19:00,22:55,6734,Bengaluru,Pune,27h 55m,2,2022-01-09
2879,Vistara,19:00,22:55,6734,Bengaluru,Pune,27h 55m,2,2022-01-09
2880,Vistara,18:25,22:55,6734,Bengaluru,Pune,28h 30m,2,2022-01-09
2881,Vistara,18:25,22:55,6734,Bengaluru,Pune,28h 30m,2,2022-01-09
2882,Vistara,09:30,16:20,6734,Bengaluru,Pune,30h 50m,2,2022-01-09
2883,Vistara,09:30,16:20,6734,Bengaluru,Pune,30h 50m,2,2022-01-09
2884,Vistara,06:40,16:20,6734,Bengaluru,Pune,33h 40m,2,2022-01-09
2885,Vistara,06:40,16:20,6734,Bengaluru,Pune,33h 40m,2,2022-01-09
2886,Vistara,09:30,22:55,6734,Bengaluru,Pune,37h 25m,2,2022-01-09
2887,Vistara,09:30,22:55,6734,Bengaluru,Pune,37h 25m,2,2022-01-09
2888,Vistara,06:40,22:55,6734,Bengaluru,Pune,40h 15m,2,2022-01-09
2889,Vistara,06:40,22:55,6734,Bengaluru,Pune,40h 15m,2,2022-01-09
2890,Go First,07:40,18:40,6824,Bengaluru,Pune,11h,1,2022-01-09
2891,Go First,07:40,20:20,6824,Bengaluru,Pune,12h 40m,1,2022-01-09
2892,Go First,07:40,22:00,6824,Bengaluru,Pune,14h 20m,1,2022-01-09
2893,Go First,20:55,11:45,6824,Bengaluru,Pune,14h 50m,1,2022-01-09
2894,Air India,15:15,07:00,6901,Bengaluru,Pune,15h 45m,3,2022-01-09
2895,IndiGo,19:40,02:10,6911,Bengaluru,Pune,6h 30m,1,2022-01-09
2896,Vistara,19:55,19:35,6944,Bengaluru,Pune,23h 40m,2,2022-01-09
2897,Vistara,19:00,19:35,6944,Bengaluru,Pune,24h 35m,2,2022-01-09
2898,Vistara,19:00,19:35,6944,Bengaluru,Pune,24h 35m,2,2022-01-09
2899,Vistara,18:25,19:35,6944,Bengaluru,Pune,25h 10m,2,2022-01-09
2900,Vistara,18:25,19:35,6944,Bengaluru,Pune,25h 10m,2,2022-01-09
2901,Vistara,09:30,19:35,6944,Bengaluru,Pune,34h 5m,2,2022-01-09
2902,Vistara,09:30,19:35,6944,Bengaluru,Pune,34h 5m,2,2022-01-09
2903,Vistara,06:40,19:35,6944,Bengaluru,Pune,36h 55m,2,2022-01-09
2904,Vistara,06:40,19:35,6944,Bengaluru,Pune,36h 55m,2,2022-01-09
2905,Air India,13:20,07:00,7001,Bengaluru,Pune,17h 40m,1,2022-01-09
2906,Air India,21:00,18:10,7001,Bengaluru,Pune,21h 10m,1,2022-01-09
2907,Air India,17:50,18:10,7001,Bengaluru,Pune,24h 20m,1,2022-01-09
2908,Vistara,21:40,16:20,7010,Bengaluru,Pune,18h 40m,2,2022-01-09
2909,Air India,05:45,18:10,7101,Bengaluru,Pune,36h 25m,4,2022-01-09
2910,Air India,05:45,18:10,7101,Bengaluru,Pune,36h 25m,4,2022-01-09
2911,Vistara,21:10,08:05,7174,Bengaluru,Pune,10h 55m,1,2022-01-09
2912,Vistara,21:10,16:20,7174,Bengaluru,Pune,19h 10m,1,2022-01-09
2913,Vistara,19:40,08:05,7279,Bengaluru,Pune,12h 25m,1,2022-01-09
2914,Vistara,18:50,08:05,7279,Bengaluru,Pune,13h 15m,1,2022-01-09
2915,Vistara,19:40,16:20,7279,Bengaluru,Pune,20h 40m,1,2022-01-09
2916,Vistara,18:50,16:20,7279,Bengaluru,Pune,21h 30m,1,2022-01-09
2917,Vistara,09:45,08:05,7279,Bengaluru,Pune,22h 20m,1,2022-01-09
2918,Air India,18:50,18:10,7321,Bengaluru,Pune,23h 20m,2,2022-01-09
2919,Air India,18:50,18:10,7321,Bengaluru,Pune,23h 20m,2,2022-01-09
2920,Air India,15:15,18:10,7321,Bengaluru,Pune,26h 55m,3,2022-01-09
2921,Vistara,21:40,16:20,7325,Bengaluru,Pune,18h 40m,2,2022-01-09
2922,Vistara,17:50,08:05,7384,Bengaluru,Pune,14h 15m,1,2022-01-09
2923,Vistara,11:30,08:05,7384,Bengaluru,Pune,20h 35m,1,2022-01-09
2924,Vistara,21:10,19:35,7384,Bengaluru,Pune,22h 25m,1,2022-01-09
2925,Vistara,17:50,16:20,7384,Bengaluru,Pune,22h 30m,1,2022-01-09
2926,Air India,13:50,07:00,7515,Bengaluru,Pune,17h 10m,2,2022-01-09
2927,Air India,10:25,18:10,7526,Bengaluru,Pune,7h 45m,1,2022-01-09
2928,Air India,06:10,18:10,7526,Bengaluru,Pune,12h,1,2022-01-09
2929,Vistara,09:30,19:35,7535,Bengaluru,Pune,10h 5m,2,2022-01-09
2930,Vistara,06:40,19:35,7535,Bengaluru,Pune,12h 55m,2,2022-01-09
2931,Vistara,06:40,19:35,7535,Bengaluru,Pune,12h 55m,2,2022-01-09
2932,Vistara,06:40,19:35,7535,Bengaluru,Pune,12h 55m,2,2022-01-09
2933,Vistara,09:30,22:55,7535,Bengaluru,Pune,13h 25m,2,2022-01-09
2934,Vistara,09:30,22:55,7535,Bengaluru,Pune,13h 25m,2,2022-01-09
2935,Vistara,09:30,22:55,7535,Bengaluru,Pune,13h 25m,2,2022-01-09
2936,Vistara,06:40,22:55,7535,Bengaluru,Pune,16h 15m,2,2022-01-09
2937,Vistara,06:40,22:55,7535,Bengaluru,Pune,16h 15m,2,2022-01-09
2938,Vistara,06:40,22:55,7535,Bengaluru,Pune,16h 15m,2,2022-01-09
2939,Vistara,06:40,22:55,7535,Bengaluru,Pune,16h 15m,2,2022-01-09
2940,Vistara,06:40,22:55,7535,Bengaluru,Pune,16h 15m,2,2022-01-09
2941,Air India,13:50,18:10,7673,Bengaluru,Pune,28h 20m,2,2022-01-09
2942,Vistara,07:00,19:35,7699,Bengaluru,Pune,12h 35m,1,2022-01-09
2943,Vistara,07:00,22:55,7699,Bengaluru,Pune,15h 55m,1,2022-01-09
2944,Vistara,09:45,19:35,7804,Bengaluru,Pune,9h 50m,1,2022-01-09
2945,Vistara,08:00,19:35,7804,Bengaluru,Pune,11h 35m,1,2022-01-09
2946,Vistara,09:45,22:55,7804,Bengaluru,Pune,13h 10m,1,2022-01-09
2947,Vistara,08:00,22:55,7804,Bengaluru,Pune,14h 55m,1,2022-01-09
2948,Vistara,09:30,22:55,7850,Bengaluru,Pune,13h 25m,2,2022-01-09
2949,Vistara,06:40,22:55,7850,Bengaluru,Pune,16h 15m,2,2022-01-09
2950,Vistara,21:40,16:20,7850,Bengaluru,Pune,18h 40m,2,2022-01-09
2951,Vistara,11:30,19:35,7909,Bengaluru,Pune,8h 5m,1,2022-01-09
2952,Vistara,11:30,22:55,7909,Bengaluru,Pune,11h 25m,1,2022-01-09
2953,Go First,14:00,01:05,8069,Bengaluru,Pune,11h 5m,1,2022-01-09
2954,SpiceJet,05:55,14:55,8900,Bengaluru,Pune,9h,1,2022-01-09
2955,Air India,07:55,18:10,9779,Bengaluru,Pune,34h 15m,2,2022-01-09
2956,Air India,07:55,07:00,9800,Bengaluru,Pune,23h 5m,2,2022-01-09
2957,Air India,07:55,18:10,10220,Bengaluru,Pune,34h 15m,2,2022-01-09
2958,Air India,13:20,11:30,10466,Bengaluru,Pune,22h 10m,3,2022-01-09
2959,Air India,05:45,18:10,10554,Bengaluru,Pune,12h 25m,2,2022-01-09
2960,Air India,19:00,07:00,21286,Bengaluru,Pune,12h,2,2022-01-09
2961,Go First,05:40,06:50,1715,Bengaluru,Pune,1h 10m,Non,2022-01-07
2962,Air Asia,22:00,23:20,1715,Bengaluru,Pune,1h 20m,Non,2022-01-07
2963,Go First,23:20,00:45,1715,Bengaluru,Pune,1h 25m,Non,2022-01-07
2964,IndiGo,05:15,06:45,1715,Bengaluru,Pune,1h 30m,Non,2022-01-07
2965,Go First,18:45,20:15,1715,Bengaluru,Pune,1h 30m,Non,2022-01-07
2966,SpiceJet,10:20,11:55,1715,Bengaluru,Pune,1h 35m,Non,2022-01-07
2967,IndiGo,02:40,04:15,1715,Bengaluru,Pune,1h 35m,Non,2022-01-07
2968,Go First,16:45,18:15,1820,Bengaluru,Pune,1h 30m,Non,2022-01-07
2969,Air Asia,12:50,14:25,1820,Bengaluru,Pune,1h 35m,Non,2022-01-07
2970,IndiGo,11:20,13:00,1882,Bengaluru,Pune,1h 40m,Non,2022-01-07
2971,IndiGo,23:00,00:30,2030,Bengaluru,Pune,1h 30m,Non,2022-01-07
2972,IndiGo,17:15,18:45,2550,Bengaluru,Pune,1h 30m,Non,2022-01-07
2973,IndiGo,20:15,21:50,2711,Bengaluru,Pune,1h 35m,Non,2022-01-07
2974,IndiGo,14:25,23:00,3708,Bengaluru,Pune,8h 35m,1,2022-01-07
2975,IndiGo,07:05,11:40,3953,Bengaluru,Pune,4h 35m,1,2022-01-07
2976,IndiGo,09:10,17:15,4179,Bengaluru,Pune,8h 5m,1,2022-01-07
2977,IndiGo,15:45,00:05,4179,Bengaluru,Pune,8h 20m,1,2022-01-07
2978,IndiGo,14:50,00:05,4179,Bengaluru,Pune,9h 15m,1,2022-01-07
2979,IndiGo,07:05,17:15,4179,Bengaluru,Pune,10h 10m,1,2022-01-07
2980,IndiGo,18:15,00:05,4287,Bengaluru,Pune,5h 50m,1,2022-01-07
2981,IndiGo,19:50,02:55,4955,Bengaluru,Pune,7h 5m,1,2022-01-07
2982,IndiGo,17:10,02:55,4955,Bengaluru,Pune,9h 45m,1,2022-01-07
2983,IndiGo,19:20,23:05,5210,Bengaluru,Pune,3h 45m,1,2022-01-07
2984,IndiGo,23:45,05:50,5210,Bengaluru,Pune,6h 5m,1,2022-01-07
2985,IndiGo,16:20,23:05,5210,Bengaluru,Pune,6h 45m,1,2022-01-07
2986,IndiGo,07:10,14:55,5210,Bengaluru,Pune,7h 45m,1,2022-01-07
2987,IndiGo,21:55,05:50,5210,Bengaluru,Pune,7h 55m,1,2022-01-07
2988,IndiGo,06:10,14:55,5210,Bengaluru,Pune,8h 45m,1,2022-01-07
2989,IndiGo,20:15,05:50,5210,Bengaluru,Pune,9h 35m,1,2022-01-07
2990,IndiGo,22:55,04:55,5216,Bengaluru,Pune,6h,1,2022-01-07
2991,IndiGo,10:55,17:15,5285,Bengaluru,Pune,6h 20m,1,2022-01-07
2992,IndiGo,10:15,14:55,5471,Bengaluru,Pune,4h 40m,1,2022-01-07
2993,IndiGo,09:20,14:55,5471,Bengaluru,Pune,5h 35m,1,2022-01-07
2994,IndiGo,13:05,23:05,5471,Bengaluru,Pune,10h,1,2022-01-07
2995,IndiGo,21:25,02:10,6071,Bengaluru,Pune,4h 45m,1,2022-01-07
2996,IndiGo,19:40,02:10,6543,Bengaluru,Pune,6h 30m,1,2022-01-07
2997,Vistara,19:55,08:05,6734,Bengaluru,Pune,12h 10m,2,2022-01-07
2998,Vistara,19:00,08:05,6734,Bengaluru,Pune,13h 5m,2,2022-01-07
2999,Vistara,19:00,08:05,6734,Bengaluru,Pune,13h 5m,2,2022-01-07
3000,Vistara,18:25,08:05,6734,Bengaluru,Pune,13h 40m,2,2022-01-07
3001,Vistara,18:25,08:05,6734,Bengaluru,Pune,13h 40m,2,2022-01-07
3002,Vistara,18:25,08:05,6734,Bengaluru,Pune,13h 40m,2,2022-01-07
3003,Vistara,09:30,08:05,6734,Bengaluru,Pune,22h 35m,2,2022-01-07
3004,Vistara,09:30,08:05,6734,Bengaluru,Pune,22h 35m,2,2022-01-07
3005,Vistara,08:30,08:05,6734,Bengaluru,Pune,23h 35m,2,2022-01-07
3006,Vistara,08:30,08:05,6734,Bengaluru,Pune,23h 35m,2,2022-01-07
3007,Vistara,06:40,08:05,6734,Bengaluru,Pune,25h 25m,2,2022-01-07
3008,Vistara,06:40,08:05,6734,Bengaluru,Pune,25h 25m,2,2022-01-07
3009,Go First,07:40,18:40,6824,Bengaluru,Pune,11h,1,2022-01-07
